student_id,task_id,true_skill_score,time_to_first_attempt,total_attempts,compile_count,error_count,hint_count,repeated_error_count,solution_correctness,test_cases_passed,time_to_solution,code_changes
S063,T023,36.0,74.84,6,8,9,5,9,0.1668,2,815.2,13
S063,T024,36.0,74.09,7,7,8,5,8,0.1692,1,824.69,13
S063,T025,36.0,71.59,6,7,8,3,7,0.2446,3,733.84,13
S063,T026,77.0,34.99,3,4,2,2,1,0.739,7,269.44,5
S063,T027,77.0,31.6,2,2,3,1,1,0.6782,6,346.56,5
S063,T028,77.0,39.13,3,5,3,1,1,0.6851,7,358.47,6
S063,T029,77.0,37.52,4,5,5,2,2,0.595,6,493.91,8
S063,T030,77.0,44.65,4,5,5,3,3,0.535,5,514.89,9
S064,T001,83.0,20.3,1,3,2,1,0,0.8527,9,162.72,3
S064,T002,83.0,33.67,3,4,3,1,1,0.7488,7,332.72,6
S064,T003,83.0,46.64,4,5,5,2,3,0.6009,6,459.7,8
S064,T004,54.0,42.4,4,4,3,2,2,0.5632,6,392.28,7
S064,T005,54.0,54.57,4,4,6,3,4,0.4547,4,577.78,8
S064,T006,67.0,39.27,4,6,3,2,2,0.6522,7,359.12,6
S064,T007,67.0,44.33,5,6,4,2,2,0.5749,6,478.08,9
S064,T008,39.0,73.0,6,7,8,4,7,0.2541,3,733.76,12
S064,T009,86.0,18.18,2,2,2,1,1,0.831,8,164.5,4
S064,T010,86.0,26.83,4,5,3,2,1,0.7439,8,307.43,6
S064,T011,83.0,23.47,2,2,1,0,0,0.8213,8,192.4,3
S064,T012,83.0,26.83,3,5,3,1,1,0.752,8,325.76,6
S064,T013,83.0,44.0,4,6,5,2,3,0.5918,5,456.97,8
S064,T014,54.0,47.39,4,6,6,3,4,0.5038,4,489.16,9
S064,T015,54.0,59.56,5,5,6,3,4,0.425,4,588.85,10
S064,T016,54.0,64.85,6,6,7,3,6,0.3016,2,745.1,12
S064,T017,67.0,36.96,3,4,3,2,1,0.6679,6,343.65,5
S064,T018,67.0,45.26,4,4,4,3,2,0.5381,5,495.51,6
S064,T019,67.0,58.27,5,7,5,3,3,0.4575,5,565.89,9
S064,T020,39.0,54.24,5,5,6,3,5,0.398,4,551.76,11
S064,T021,39.0,64.1,7,7,7,3,6,0.3101,4,685.45,13
S064,T022,39.0,68.92,6,6,7,3,6,0.2692,4,695.99,12
S064,T023,39.0,72.35,7,7,8,4,7,0.2028,3,813.29,14
S064,T024,39.0,75.01,6,6,8,4,8,0.1828,2,798.75,12
S064,T025,39.0,68.56,5,7,7,4,7,0.2528,3,727.25,11
S064,T026,86.0,20.98,2,3,2,1,0,0.8528,9,153.27,3
S064,T027,86.0,28.46,3,4,2,2,1,0.7314,7,303.85,4
S064,T028,86.0,27.42,2,3,3,1,1,0.7804,8,249.36,4
S064,T029,86.0,31.9,4,6,3,1,1,0.6805,7,401.92,6
S064,T030,86.0,39.68,3,4,4,2,2,0.6691,7,395.5,6
S065,T001,82.0,23.03,2,3,1,0,0,0.8399,9,181.58,3
S065,T002,82.0,37.04,2,3,4,2,2,0.6896,7,325.96,5
S065,T003,82.0,41.79,4,4,4,2,2,0.6203,6,444.29,8
S065,T004,89.0,21.47,1,2,1,0,0,0.8672,9,169.22,1
S065,T005,89.0,19.06,2,4,2,1,1,0.8261,8,215.79,3
S065,T006,79.0,24.83,2,4,3,1,1,0.7532,8,231.9,4
S065,T007,79.0,38.73,3,4,3,2,1,0.6607,6,398.72,6
S065,T008,83.0,33.09,3,3,4,1,2,0.7028,6,349.62,6
S065,T009,31.0,69.65,7,9,8,4,6,0.2816,3,639.74,13
S065,T010,31.0,70.19,6,6,7,4,6,0.2447,2,710.68,11
S065,T011,82.0,21.87,2,2,1,1,0,0.8512,8,148.6,3
S065,T012,82.0,36.47,3,3,3,1,1,0.6879,8,335.44,5
S065,T013,82.0,39.16,4,4,4,2,2,0.5828,6,476.23,7
S065,T014,89.0,17.97,2,3,2,0,0,0.8525,9,165.39,5
S065,T015,89.0,30.62,3,5,2,2,0,0.7521,7,281.03,4
S065,T016,89.0,32.18,3,5,3,2,1,0.715,6,353.35,6
S065,T017,79.0,23.21,3,4,3,2,1,0.7753,8,221.03,6
S065,T018,79.0,30.97,2,3,3,2,1,0.6879,6,338.81,5
S065,T019,79.0,38.34,3,4,3,1,1,0.6245,6,432.09,6
S065,T020,83.0,28.12,3,5,2,1,1,0.8014,8,236.72,4
S065,T021,83.0,27.4,2,2,2,1,1,0.7394,7,289.38,4
S065,T022,83.0,34.73,2,4,2,1,1,0.7382,7,332.15,4
S065,T023,83.0,46.39,3,3,3,2,2,0.599,7,475.77,5
S065,T024,83.0,39.06,4,6,3,2,1,0.6244,6,448.01,7
S065,T025,83.0,22.78,3,3,2,1,0,0.7685,7,288.35,4
S065,T026,31.0,67.29,5,7,7,4,5,0.3109,3,635.18,11
S065,T027,31.0,82.3,6,6,8,4,8,0.1769,3,805.78,12
S065,T028,31.0,72.2,7,7,8,4,8,0.2186,2,740.3,13
S065,T029,31.0,78.33,7,7,8,4,9,0.146,2,837.11,12
S065,T030,31.0,90.26,7,9,10,5,11,0.0753,0,907.57,16
S066,T001,74.0,26.24,2,2,1,1,0,0.7609,7,266.09,2
S066,T002,74.0,37.14,3,5,4,2,2,0.6089,6,407.56,5
S066,T003,74.0,49.76,5,5,4,2,2,0.5464,5,493.92,9
S066,T004,50.0,51.02,5,7,6,2,4,0.5194,4,431.22,10
S066,T005,50.0,59.91,5,5,7,3,6,0.3869,3,596.58,10
S066,T006,86.0,13.22,2,4,1,0,0,0.8937,10,116.15,4
S066,T007,86.0,29.93,2,2,2,1,1,0.7266,7,307.94,4
S066,T008,78.0,27.17,3,3,2,2,0,0.717,7,322.31,4
S066,T009,82.0,21.73,1,2,2,1,1,0.813,8,232.36,2
S066,T010,82.0,34.41,3,3,2,2,0,0.7153,8,350.58,5
S066,T011,74.0,35.55,3,3,3,2,1,0.7073,6,326.86,6
S066,T012,74.0,45.09,4,6,5,2,2,0.6113,7,418.48,8
S066,T013,74.0,39.07,4,4,5,3,2,0.5777,5,476.66,7
S066,T014,50.0,47.84,5,7,5,2,2,0.5217,5,430.7,9
S066,T015,50.0,55.49,5,6,6,3,5,0.3862,3,609.62,9
S066,T016,50.0,63.87,5,5,6,3,5,0.2941,4,705.38,11
S066,T017,86.0,20.45,3,5,2,1,1,0.836,9,166.87,4
S066,T018,86.0,32.74,2,3,3,1,1,0.7626,8,308.11,5
S066,T019,86.0,34.99,3,3,5,1,2,0.6407,7,431.81,8
S066,T020,78.0,26.72,3,3,2,1,0,0.764,8,263.76,6
S066,T021,78.0,27.88,3,3,2,2,1,0.7171,7,360.4,4
S066,T022,78.0,35.38,3,5,3,2,1,0.6654,7,403.6,6
S066,T023,78.0,45.87,4,5,5,2,3,0.5963,5,459.72,9
S066,T024,78.0,38.82,4,5,5,2,2,0.6103,6,468.62,9
S066,T025,78.0,38.42,3,5,2,1,0,0.693,7,369.33,5
S066,T026,82.0,18.02,3,3,1,1,1,0.8595,8,157.88,4
S066,T027,82.0,36.06,2,2,2,2,1,0.7103,8,342.54,3
S066,T028,82.0,31.28,4,4,4,1,2,0.7005,8,363.64,6
S066,T029,82.0,36.36,4,4,4,1,1,0.6368,6,460.13,7
S066,T030,82.0,43.65,4,5,4,2,2,0.607,6,465.75,8
S067,T001,79.0,21.58,3,4,2,1,1,0.7929,7,202.04,4
S067,T002,79.0,29.07,3,3,3,2,1,0.7152,6,353.86,5
S067,T003,79.0,40.56,4,6,4,2,2,0.5749,6,504.17,7
S067,T004,46.0,56.41,4,4,5,2,4,0.4242,4,559.09,9
S067,T005,46.0,69.83,5,6,6,3,4,0.324,3,683.43,10
S067,T006,77.0,30.07,2,3,3,1,1,0.7697,8,268.82,5
S067,T007,77.0,33.9,4,5,4,2,2,0.6424,6,394.36,7
S067,T008,36.0,64.76,6,8,7,3,6,0.2876,3,677.87,11
S067,T009,82.0,26.77,3,3,2,1,0,0.8224,9,197.57,5
S067,T010,82.0,25.96,3,3,3,2,1,0.7424,8,280.65,5
S067,T011,79.0,27.65,3,3,1,1,0,0.7992,8,228.67,4
S067,T012,79.0,31.67,3,4,3,1,1,0.712,8,356.6,4
S067,T013,79.0,40.48,4,6,4,2,2,0.6139,5,486.43,7
S067,T014,46.0,60.19,6,6,6,3,4,0.4406,5,505.27,11
S067,T015,46.0,65.1,7,9,7,3,6,0.323,3,659.32,12
S067,T016,46.0,74.79,7,7,7,3,6,0.2554,2,787.77,13
S067,T017,77.0,22.97,2,3,1,1,0,0.8002,7,198.54,3
S067,T018,77.0,42.05,3,3,5,2,3,0.6308,6,427.41,8
S067,T019,77.0,43.59,4,6,4,2,2,0.5862,5,469.28,6
S067,T020,36.0,61.91,5,6,7,4,6,0.3441,3,591.22,10
S067,T021,36.0,75.8,6,7,8,4,8,0.2257,3,742.41,12
S067,T022,36.0,66.66,6,7,7,3,6,0.2894,4,713.21,11
S067,T023,36.0,78.65,6,6,8,4,8,0.1599,1,871.64,12
S067,T024,36.0,84.58,7,7,8,5,8,0.147,1,844.86,13
S067,T025,36.0,75.31,6,8,7,3,6,0.2498,3,736.07,12
S067,T026,82.0,26.14,2,3,1,1,0,0.8169,8,226.15,2
S067,T027,82.0,26.98,3,3,2,1,1,0.7419,7,329.04,4
S067,T028,82.0,31.37,3,4,3,1,1,0.7444,7,280.9,5
S067,T029,82.0,35.06,3,3,4,1,1,0.6583,7,441.25,7
S067,T030,82.0,41.37,3,3,4,2,2,0.6107,7,489.81,6
S068,T001,82.0,22.64,2,2,2,1,0,0.8213,9,225.44,3
S068,T002,82.0,33.44,3,5,2,1,0,0.7556,7,291.75,4
S068,T003,82.0,35.12,3,5,4,2,2,0.6283,7,469.7,7
S068,T004,43.0,54.68,6,7,6,2,4,0.4314,4,525.57,10
S068,T005,43.0,65.41,6,8,7,3,5,0.3531,3,667.32,12
S068,T006,79.0,25.45,2,2,2,1,1,0.7843,8,206.79,4
S068,T007,79.0,36.64,4,5,3,1,1,0.6871,8,327.65,6
S068,T008,58.0,56.89,4,4,6,2,4,0.4518,5,536.81,8
S068,T009,48.0,52.74,5,5,6,3,4,0.4915,5,481.65,11
S068,T010,48.0,61.26,5,6,6,3,5,0.3485,3,663.98,10
S068,T011,82.0,27.32,2,2,3,1,1,0.7826,7,253.19,5
S068,T012,82.0,34.03,4,6,3,2,0,0.7398,7,292.28,6
S068,T013,82.0,45.77,4,4,5,2,2,0.5862,6,507.03,7
S068,T014,43.0,51.48,5,5,6,3,4,0.4639,4,487.58,10
S068,T015,43.0,66.51,7,8,7,4,6,0.3047,4,684.81,12
S068,T016,43.0,77.77,7,9,7,4,7,0.2093,1,791.57,13
S068,T017,79.0,26.11,3,5,2,1,1,0.7993,8,198.26,6
S068,T018,79.0,31.62,3,3,2,2,1,0.6895,6,363.09,5
S068,T019,79.0,43.93,3,4,4,2,2,0.6154,5,454.15,6
S068,T020,58.0,39.91,3,4,4,2,2,0.5685,6,430.17,6
S068,T021,58.0,57.26,4,6,5,3,3,0.4641,5,525.69,8
S068,T022,58.0,53.37,5,5,5,3,3,0.5138,6,519.88,10
S068,T023,58.0,59.21,5,6,6,3,5,0.3591,5,654.22,9
S068,T024,58.0,66.98,6,6,6,4,4,0.3539,3,697.54,12
S068,T025,58.0,56.66,6,6,6,3,4,0.4491,5,530.28,11
S068,T026,48.0,52.83,5,6,5,2,3,0.5051,4,452.27,10
S068,T027,48.0,62.06,5,6,6,3,5,0.3715,5,638.63,9
S068,T028,48.0,58.82,6,7,7,4,5,0.3501,4,659.21,11
S068,T029,48.0,71.1,6,8,6,3,5,0.3126,2,708.37,11
S068,T030,48.0,72.27,6,6,8,4,7,0.287,3,744.47,13
S069,T001,78.0,29.81,4,4,2,1,0,0.7674,7,223.74,6
S069,T002,78.0,39.02,3,4,3,2,1,0.6502,6,381.21,6
S069,T003,78.0,41.4,3,5,4,3,2,0.5513,5,515.62,7
S069,T004,44.0,51.0,4,4,5,3,3,0.4426,5,535.22,8
S069,T005,44.0,63.33,5,7,7,4,5,0.3254,2,673.36,11
S069,T006,31.0,65.49,6,8,6,4,5,0.3088,4,651.99,10
S069,T007,31.0,79.92,7,9,9,4,9,0.1775,1,791.53,14
S069,T008,42.0,61.71,5,7,6,3,4,0.3542,4,643.39,11
S069,T009,50.0,53.18,5,7,5,3,2,0.5206,5,437.44,9
S069,T010,50.0,63.27,5,5,7,3,5,0.3832,4,628.41,11
S069,T011,78.0,25.46,3,4,3,1,1,0.7833,8,214.49,5
S069,T012,78.0,36.7,4,4,3,2,2,0.6786,7,352.34,7
S069,T013,78.0,44.77,4,4,4,2,2,0.5713,6,485.52,8
S069,T014,44.0,58.85,5,6,6,3,4,0.4325,5,555.26,9
S069,T015,44.0,57.82,6,6,7,3,5,0.3757,3,591.37,12
S069,T016,44.0,70.78,6,8,8,4,7,0.2334,2,801.47,13
S069,T017,31.0,58.9,5,5,6,3,5,0.347,4,618.06,9
S069,T018,31.0,69.72,7,7,7,4,6,0.2308,2,731.68,12
S069,T019,31.0,83.31,7,7,9,4,9,0.1174,1,877.94,14
S069,T020,42.0,63.55,4,6,6,3,5,0.4025,4,580.11,8
S069,T021,42.0,62.62,7,7,6,3,5,0.3221,3,661.67,12
S069,T022,42.0,67.31,5,5,6,3,5,0.2917,4,662.78,10
S069,T023,42.0,74.67,6,7,8,4,8,0.2026,3,794.31,12
S069,T024,42.0,72.37,6,7,8,4,8,0.2399,3,771.29,11
S069,T025,42.0,66.55,5,6,7,4,5,0.3487,4,666.41,11
S069,T026,50.0,48.01,3,5,5,3,3,0.5287,5,457.56,7
S069,T027,50.0,58.83,6,7,6,3,4,0.3746,3,637.69,10
S069,T028,50.0,60.19,5,5,6,3,4,0.3943,3,634.71,11
S069,T029,50.0,66.32,5,5,7,3,6,0.3218,3,693.31,10
S069,T030,50.0,66.34,6,6,7,3,6,0.2947,3,729.55,12
S070,T001,82.0,26.23,3,3,1,1,0,0.8185,9,210.45,3
S070,T002,82.0,33.35,3,3,2,1,1,0.7425,8,317.0,4
S070,T003,82.0,42.88,5,7,3,1,1,0.6164,7,430.96,8
S070,T004,88.0,16.85,1,2,0,0,0,0.917,9,113.78,1
S070,T005,88.0,24.79,3,3,2,1,0,0.8047,9,274.97,5
S070,T006,47.0,45.18,4,5,6,3,3,0.5051,5,471.71,9
S070,T007,47.0,63.06,6,7,5,3,4,0.382,3,611.02,9
S070,T008,68.0,42.13,4,5,4,2,2,0.5965,5,429.4,8
S070,T009,54.0,46.5,5,5,5,3,2,0.5377,5,466.24,9
S070,T010,54.0,56.4,4,4,6,3,4,0.4225,5,563.96,9
S070,T011,82.0,23.0,1,2,2,0,0,0.8447,8,162.18,3
S070,T012,82.0,30.81,3,4,2,2,1,0.7478,8,325.24,5
S070,T013,82.0,40.43,3,3,4,2,1,0.6257,7,464.07,6
S070,T014,88.0,21.5,2,2,1,1,0,0.8721,8,152.83,4
S070,T015,88.0,28.17,3,4,1,1,1,0.7941,8,265.56,4
S070,T016,88.0,32.98,3,3,3,1,1,0.6853,6,420.48,6
S070,T017,47.0,50.92,5,5,5,2,4,0.4671,4,497.29,8
S070,T018,47.0,61.81,5,7,7,3,5,0.3874,4,594.92,11
S070,T019,47.0,68.29,6,6,7,4,6,0.2812,3,712.61,11
S070,T020,68.0,34.71,4,5,2,2,1,0.6894,6,341.56,6
S070,T021,68.0,46.44,4,6,5,2,3,0.581,6,457.77,7
S070,T022,68.0,40.94,3,4,4,2,2,0.598,6,440.18,7
S070,T023,68.0,49.29,5,7,6,3,4,0.4675,4,591.66,10
S070,T024,68.0,48.82,5,7,5,2,3,0.5137,5,516.15,10
S070,T025,68.0,40.59,3,4,3,2,2,0.6182,6,416.91,6
S070,T026,54.0,43.11,3,3,4,2,2,0.5769,7,390.09,6
S070,T027,54.0,57.04,5,5,6,3,4,0.4239,4,584.43,10
S070,T028,54.0,59.01,5,6,5,2,3,0.4513,5,567.5,10
S070,T029,54.0,65.19,5,6,7,3,5,0.3308,3,719.27,10
S070,T030,54.0,70.94,6,6,8,4,7,0.3045,2,707.97,13
S071,T001,89.0,21.91,2,4,1,1,1,0.8805,8,175.56,2
S071,T002,89.0,21.32,3,5,1,1,0,0.8097,8,257.55,5
S071,T003,89.0,37.39,3,4,3,2,1,0.6625,7,411.18,6
S071,T004,62.0,40.75,4,5,3,2,2,0.6,7,367.98,7
S071,T005,62.0,53.91,4,6,6,3,3,0.4834,5,548.05,9
S071,T006,86.0,25.18,1,1,2,1,1,0.8423,8,184.67,2
S071,T007,86.0,25.93,2,3,2,2,0,0.7773,7,258.39,3
S071,T008,37.0,68.38,6,7,8,4,7,0.2642,2,689.83,12
S071,T009,88.0,13.61,3,5,2,0,0,0.9053,9,136.76,4
S071,T010,88.0,31.79,3,3,2,2,0,0.7729,8,287.22,4
S071,T011,89.0,14.95,2,4,2,1,1,0.8776,9,178.95,5
S071,T012,89.0,25.67,2,4,3,1,1,0.7939,8,277.83,4
S071,T013,89.0,31.75,3,4,2,1,0,0.7233,7,387.2,5
S071,T014,62.0,37.87,3,5,4,2,2,0.5998,6,419.67,5
S071,T015,62.0,45.09,4,4,5,2,3,0.5517,6,491.42,9
S071,T016,62.0,56.51,4,6,6,3,4,0.4565,4,595.79,8
S071,T017,86.0,21.61,3,4,1,1,1,0.8363,9,161.11,4
S071,T018,86.0,25.93,3,4,2,2,1,0.7462,7,330.26,6
S071,T019,86.0,40.21,2,2,3,1,2,0.6719,7,438.47,5
S071,T020,37.0,64.94,7,9,7,4,5,0.3382,4,641.15,13
S071,T021,37.0,66.53,5,6,7,3,5,0.3083,3,669.8,10
S071,T022,37.0,71.84,6,8,7,4,6,0.2793,3,711.73,13
S071,T023,37.0,76.18,8,9,8,4,9,0.1532,1,829.56,14
S071,T024,37.0,80.53,7,8,9,4,9,0.1455,1,838.08,14
S071,T025,37.0,71.51,5,6,6,4,5,0.3077,3,657.29,10
S071,T026,88.0,15.51,2,2,1,0,0,0.9069,10,110.56,3
S071,T027,88.0,24.24,2,3,1,1,0,0.8081,9,224.62,3
S071,T028,88.0,26.13,3,4,3,1,1,0.8093,8,250.34,6
S071,T029,88.0,37.28,4,6,2,2,1,0.6887,7,386.07,5
S071,T030,88.0,38.85,4,6,3,1,1,0.6926,8,363.52,7
S072,T001,41.0,55.1,4,5,6,3,4,0.3983,4,585.14,8
S072,T002,41.0,60.07,5,6,6,4,5,0.3341,3,655.56,9
S072,T003,41.0,78.87,6,6,9,4,9,0.1709,3,863.81,13
S072,T004,88.0,12.41,2,2,0,0,0,0.9138,10,116.19,3
S072,T005,88.0,26.92,1,3,2,1,1,0.7991,9,247.51,3
S072,T006,46.0,51.19,5,5,5,3,3,0.4728,4,526.36,9
S072,T007,46.0,57.98,5,5,7,3,5,0.3767,4,645.72,11
S072,T008,37.0,71.53,5,7,8,4,7,0.2511,3,726.91,12
S072,T009,56.0,44.04,3,3,3,2,2,0.5994,7,366.08,6
S072,T010,56.0,49.47,6,6,4,3,2,0.4703,4,533.6,9
S072,T011,41.0,61.26,5,5,6,3,5,0.3921,4,543.44,9
S072,T012,41.0,64.3,6,8,7,3,5,0.3495,3,641.12,12
S072,T013,41.0,80.33,7,8,8,4,8,0.1918,2,827.69,13
S072,T014,88.0,20.47,1,2,2,1,0,0.8912,9,146.78,3
S072,T015,88.0,24.72,3,4,3,1,0,0.7737,8,294.54,6
S072,T016,88.0,31.29,4,4,4,2,1,0.6691,7,403.73,8
S072,T017,46.0,56.19,6,8,6,3,4,0.4205,4,515.09,11
S072,T018,46.0,65.03,5,7,7,4,6,0.3207,3,687.68,11
S072,T019,46.0,76.63,6,6,8,3,8,0.2209,1,800.6,12
S072,T020,37.0,61.5,5,7,6,3,5,0.3787,4,589.9,11
S072,T021,37.0,64.97,7,8,6,4,5,0.276,3,727.22,13
S072,T022,37.0,67.91,7,9,7,4,6,0.3058,3,658.29,13
S072,T023,37.0,75.98,6,7,9,4,8,0.207,1,811.88,13
S072,T024,37.0,81.92,7,9,8,5,8,0.1611,1,836.92,14
S072,T025,37.0,71.38,6,6,6,3,5,0.2778,2,696.69,11
S072,T026,56.0,46.07,4,4,4,2,2,0.5282,5,472.85,7
S072,T027,56.0,49.69,4,4,5,2,4,0.4937,6,494.6,8
S072,T028,56.0,52.78,4,6,6,3,4,0.4254,4,573.78,9
S072,T029,56.0,63.46,5,6,6,3,5,0.3249,2,707.83,10
S072,T030,56.0,68.88,6,6,6,3,5,0.3411,3,688.09,11
S073,T001,74.0,32.98,4,4,3,2,1,0.7098,8,292.71,6
S073,T002,74.0,34.06,4,5,3,2,2,0.6575,7,370.48,6
S073,T003,74.0,48.66,4,6,5,2,3,0.5536,7,537.64,8
S073,T004,49.0,50.41,5,5,5,2,3,0.5178,5,463.69,9
S073,T005,49.0,62.3,5,5,7,3,5,0.3846,4,595.85,10
S073,T006,66.0,31.73,3,4,2,2,1,0.6999,8,320.9,5
S073,T007,66.0,42.1,4,6,5,2,3,0.5917,6,462.19,8
S073,T008,61.0,48.35,5,6,5,2,3,0.4879,4,529.79,10
S073,T009,53.0,47.29,5,5,6,2,3,0.4952,5,506.75,9
S073,T010,53.0,54.04,4,6,5,3,4,0.4373,5,543.36,8
S073,T011,74.0,28.33,3,4,3,2,1,0.7101,7,299.44,4
S073,T012,74.0,39.86,3,4,4,1,1,0.6573,7,377.22,7
S073,T013,74.0,48.15,4,5,4,2,2,0.5731,7,493.25,8
S073,T014,49.0,52.6,4,5,4,2,3,0.4821,5,463.32,6
S073,T015,49.0,61.35,5,7,7,3,5,0.3991,4,572.98,11
S073,T016,49.0,66.53,5,6,6,4,5,0.3082,3,733.52,10
S073,T017,66.0,40.87,3,3,4,1,2,0.6536,6,329.13,7
S073,T018,66.0,46.59,4,5,5,3,3,0.573,6,439.92,8
S073,T019,66.0,56.7,5,5,5,3,3,0.4589,5,600.74,10
S073,T020,61.0,39.8,4,6,4,2,2,0.6266,7,339.41,8
S073,T021,61.0,50.75,3,4,5,2,3,0.5351,5,501.66,6
S073,T022,61.0,48.72,4,6,5,2,3,0.4805,5,534.42,9
S073,T023,61.0,53.35,4,4,5,3,3,0.4344,5,581.7,7
S073,T024,61.0,58.8,6,6,5,3,3,0.406,5,659.8,10
S073,T025,61.0,49.39,5,5,4,3,2,0.5361,5,458.14,8
S073,T026,53.0,45.97,5,5,5,3,3,0.5013,6,483.32,9
S073,T027,53.0,54.77,4,6,5,3,4,0.421,4,590.67,8
S073,T028,53.0,52.47,5,6,5,2,3,0.4684,4,538.52,10
S073,T029,53.0,69.9,7,9,6,4,4,0.3209,3,686.45,11
S073,T030,53.0,58.63,5,5,6,3,5,0.3572,4,665.78,10
S074,T001,65.0,35.48,3,4,3,2,1,0.6648,7,324.63,6
S074,T002,65.0,42.78,5,5,4,2,2,0.5382,5,483.99,9
S074,T003,65.0,54.15,5,5,5,2,3,0.4432,4,588.61,8
S074,T004,45.0,54.37,5,5,6,3,4,0.4305,5,512.67,9
S074,T005,45.0,66.26,6,7,6,4,5,0.3523,4,662.54,11
S074,T006,73.0,24.37,2,2,3,2,1,0.7667,8,231.06,4
S074,T007,73.0,37.85,4,6,3,2,2,0.5936,7,441.95,7
S074,T008,30.0,79.03,7,7,8,4,8,0.177,3,795.33,14
S074,T009,86.0,14.9,3,3,2,0,0,0.8916,9,124.7,4
S074,T010,86.0,34.23,3,3,3,2,1,0.7211,8,326.63,6
S074,T011,65.0,36.24,3,5,4,2,2,0.6111,7,370.74,7
S074,T012,65.0,45.81,5,6,4,2,3,0.5136,6,525.74,9
S074,T013,65.0,49.36,4,6,5,2,3,0.4876,4,586.07,7
S074,T014,45.0,53.88,4,4,6,3,4,0.435,4,526.48,9
S074,T015,45.0,64.29,6,6,6,3,4,0.3859,3,613.35,10
S074,T016,45.0,73.56,7,9,7,4,6,0.2518,2,784.36,13
S074,T017,73.0,34.7,3,3,2,1,1,0.7027,7,316.03,5
S074,T018,73.0,45.77,4,5,3,2,1,0.6124,5,401.01,6
S074,T019,73.0,48.73,4,6,5,2,2,0.5575,6,531.55,7
S074,T020,30.0,67.85,5,5,8,4,7,0.3033,3,637.08,12
S074,T021,30.0,72.79,7,7,7,4,7,0.2347,2,737.54,13
S074,T022,30.0,74.82,7,7,8,3,8,0.2385,3,755.11,13
S074,T023,30.0,86.57,8,10,9,5,10,0.0818,2,929.05,15
S074,T024,30.0,83.37,6,7,9,4,9,0.1163,2,910.51,13
S074,T025,30.0,75.99,6,7,8,4,8,0.2099,2,750.77,13
S074,T026,86.0,24.51,2,4,2,0,1,0.8442,8,165.04,4
S074,T027,86.0,25.51,3,3,3,1,1,0.7529,8,305.67,5
S074,T028,86.0,25.91,3,5,1,1,1,0.7949,7,282.81,5
S074,T029,86.0,36.01,3,5,3,2,1,0.6718,7,387.03,6
S074,T030,86.0,40.71,4,5,4,2,2,0.6591,7,392.61,7
S075,T001,62.0,36.15,4,4,3,2,1,0.6423,7,366.39,7
S075,T002,62.0,46.91,4,5,6,2,3,0.5329,5,476.7,9
S075,T003,62.0,56.63,6,6,7,3,5,0.4215,4,639.76,12
S075,T004,73.0,27.54,3,5,3,1,1,0.7513,8,233.98,5
S075,T005,73.0,40.01,3,3,4,2,2,0.6441,6,406.87,7
S075,T006,75.0,26.51,2,3,4,1,1,0.7324,8,251.28,6
S075,T007,75.0,40.23,4,4,4,2,2,0.6621,7,359.11,7
S075,T008,70.0,42.57,4,6,4,2,2,0.5859,6,464.31,7
S075,T009,52.0,44.83,3,5,5,2,3,0.5499,5,433.33,8
S075,T010,52.0,61.33,5,5,6,3,4,0.426,3,596.8,9
S075,T011,62.0,38.97,4,4,5,2,2,0.5908,6,402.78,8
S075,T012,62.0,46.05,4,6,5,2,3,0.5534,6,497.35,7
S075,T013,62.0,58.49,5,5,6,3,4,0.383,4,634.25,9
S075,T014,73.0,29.85,3,5,3,2,1,0.714,7,277.94,5
S075,T015,73.0,33.96,4,5,3,2,1,0.6657,6,354.72,7
S075,T016,73.0,51.78,4,6,4,2,2,0.5358,5,550.33,6
S075,T017,75.0,31.67,2,2,4,2,1,0.7102,7,299.41,6
S075,T018,75.0,38.98,2,3,4,1,2,0.6813,6,373.21,5
S075,T019,75.0,47.12,5,6,3,2,2,0.5655,5,476.83,8
S075,T020,70.0,28.6,4,4,3,2,1,0.7398,6,297.18,7
S075,T021,70.0,40.95,4,4,3,2,2,0.6068,7,401.6,7
S075,T022,70.0,39.99,5,5,3,2,1,0.5931,7,416.29,6
S075,T023,70.0,49.39,5,5,5,2,3,0.5235,6,507.42,8
S075,T024,70.0,46.08,4,4,6,3,4,0.495,5,557.7,8
S075,T025,70.0,41.49,4,5,4,2,2,0.572,5,470.43,7
S075,T026,52.0,49.55,5,6,5,3,2,0.5481,5,410.7,9
S075,T027,52.0,61.26,5,7,6,3,5,0.3903,4,631.9,10
S075,T028,52.0,58.66,5,6,6,3,4,0.4406,3,553.38,9
S075,T029,52.0,61.71,6,8,6,3,5,0.3487,4,657.45,10
S075,T030,52.0,62.64,6,7,7,3,5,0.3549,4,659.13,11
S076,T001,34.0,65.25,6,6,8,4,6,0.3001,3,658.82,12
S076,T002,34.0,75.54,6,6,7,4,6,0.2386,2,734.69,12
S076,T003,34.0,79.78,6,8,8,4,8,0.1253,1,873.19,12
S076,T004,70.0,35.94,4,5,3,2,1,0.6755,6,353.69,6
S076,T005,70.0,41.54,3,3,4,2,2,0.5667,6,434.5,6
S076,T006,50.0,48.37,5,5,4,3,3,0.5039,5,459.77,8
S076,T007,50.0,62.82,6,8,7,3,5,0.3642,4,612.28,12
S076,T008,49.0,57.57,5,7,7,3,5,0.3798,5,590.44,10
S076,T009,81.0,28.58,3,4,3,1,0,0.7968,8,202.8,5
